ID,wt_a,dhh_a,m/w,log
3071,0.7321894382044927,0.4328202989436175,0.59,-0.7612131404128835
3079,0.8450518621956359,0.5444466248037677,0.64,-0.6438561897747246
3080,0.6642013817634584,0.4455678104575164,0.67,-0.5777669993169522
3082,0.6576571792693288,0.4629109985969621,0.7,-0.5145731728297583
3084,0.8518512256973796,0.582259637595606,0.68,-0.5563933485243852
3085,0.6407375396139441,0.3405930648121317,0.53,-0.9159357352115255
3086,0.8513986013986015,0.7032583308281108,0.83,-0.2688167584278
3088,0.7587920682418778,0.4472894581023362,0.59,-0.7612131404128835
3091,0.5937433655646267,0.3476326194168518,0.59,-0.7612131404128835
3104,0.9120147249737688,0.652873234058801,0.72,-0.47393118833241243
3109,0.8280496670258202,0.5243878648869131,0.63,-0.6665762662748083
3112,0.6608755129958961,0.35655306647968377,0.54,-0.888968687611256
3114,0.5826086956521739,0.3873232323232323,0.66,-0.5994620704162712
3115,0.4571755634510092,0.1396392802401999,0.31,-1.6896598793878495
3116,0.759919028340081,0.6603712564238879,0.87,-0.20091269392599642
3124,0.9027236367325054,0.7058373469797311,0.78,-0.3584539709124763
3125,0.6128858182770311,0.32761859591090003,0.53,-0.9159357352115255
3131,0.8100897648370742,0.6772163203180814,0.84,-0.2515387669959645
3132,0.5983428821516671,0.4791666666666667,0.8,-0.3219280948873623
3133,0.8271287672270179,0.49144196894611897,0.59,-0.7612131404128835
3134,0.6369159293904962,0.3887764071713905,0.61,-0.7131188522118385
3135,0.8264226479839862,0.6912037037037038,0.84,-0.2515387669959645
3137,0.6498811944370086,0.3541437695159002,0.54,-0.888968687611256
3138,0.7405034324942792,0.3458762886597938,0.47,-1.0892673380970874
3141,0.2706473214285714,0.15634766098688266,0.58,-0.7858751946471527
3145,0.8063056256430963,0.5296173619249979,0.66,-0.5994620704162712
3148,0.7669902912621359,0.5989678202792956,0.78,-0.3584539709124763
3150,0.8348871349042934,0.6141333531603427,0.74,-0.4344028241457749
3155,0.7742096378146102,0.7696120340207249,0.99,-0.01449956969511509
3157,0.5533027642233419,0.3566671844596694,0.64,-0.6438561897747246
3162,0.7736784140969163,0.5937086006363115,0.77,-0.3770696490798233
3163,0.8806072852216869,0.5956474296284096,0.68,-0.5563933485243852
3166,0.8438996138996139,0.5801815653112842,0.69,-0.5353317329965557
3170,0.5413456612547289,0.20964628245248035,0.39,-1.3584539709124763
3171,0.5192307692307693,0.2512610547002948,0.48,-1.0588936890535685
3172,0.6508958566629339,0.4588997451146984,0.71,-0.49410907027004275
3173,0.6944444444444444,0.39003884046987497,0.56,-0.8365012677171204
3174,0.7585729974955865,0.4808080808080808,0.63,-0.6665762662748083
3175,0.6557500365368247,0.323626045400239,0.49,-1.0291463456595165
3178,0.6055201931518877,0.4076600341674204,0.67,-0.5777669993169522
3184,0.8091407111876804,0.5847044774735084,0.72,-0.47393118833241243
3188,0.7813829504039029,0.4411808877516965,0.56,-0.8365012677171204
3192,0.7286628610966961,0.4520943668753009,0.62,-0.6896598793878495
3193,0.3685038173658927,0.14267041813112574,0.39,-1.3584539709124763
3195,0.7935864079700861,0.5298872180451127,0.67,-0.5777669993169522
3196,0.7261570410484469,0.466624650150944,0.64,-0.6438561897747246
3197,0.7177238788491985,0.4179003210945135,0.58,-0.7858751946471527
3202,0.8288471767307746,0.5667986568460501,0.68,-0.5563933485243852
3204,0.8376755599644965,0.6670512097153374,0.8,-0.3219280948873623
3210,0.748645778759075,0.5873109024517476,0.78,-0.3584539709124763
3211,0.727697546084302,0.5230831792408676,0.72,-0.47393118833241243
3213,0.5222581340228399,0.250828313253012,0.48,-1.0588936890535685
3215,0.7884973577059691,0.5023556231003039,0.64,-0.6438561897747246
3216,0.8317874396135265,0.6541739395450641,0.79,-0.3400754415976217
3220,0.7561506018803268,0.5817487392991141,0.77,-0.3770696490798233
3222,0.6859170705788241,0.5239745595537719,0.76,-0.3959286763311392
3223,0.6358166016064655,0.4826068616422947,0.76,-0.3959286763311392
3225,0.4123713538409053,0.17901209206834628,0.43,-1.217591435072627
3227,0.7136755733221124,0.5825016801075269,0.82,-0.2863041851566411
3230,0.5772566042834943,0.4462307378464049,0.77,-0.3770696490798233
3235,0.8882985230062237,0.7879789894567208,0.89,-0.16812275880832692
3239,0.9462423896499238,0.7119372916119876,0.75,-0.4150374992788438
3240,0.8966233766233767,0.6120647468473555,0.68,-0.5563933485243852
3241,0.8853421333349969,0.7246404800348052,0.82,-0.2863041851566411
3242,0.5510706018518519,0.4208682948145587,0.76,-0.3959286763311392
3244,0.4895890584703843,0.1533865268266785,0.31,-1.6896598793878495
3245,0.7224260423945958,0.325184834728277,0.45,-1.15200309344505
3254,0.8758131283264341,0.6011112357675079,0.69,-0.5353317329965557
3257,0.7511853448275863,0.5015479876160991,0.67,-0.5777669993169522
3259,0.7310289299794548,0.4040551700570496,0.55,-0.862496476250065
3260,0.8230422946481529,0.4459248195716327,0.54,-0.888968687611256
3261,0.6153846153846154,0.3116883116883117,0.51,-0.9714308478032291
3262,0.6646341463414634,0.3722335109012027,0.56,-0.8365012677171204
3265,0.6301304062294775,0.3567320780399274,0.57,-0.8109661756099832
3266,0.7624434389140271,0.6868425744339455,0.9,-0.15200309344504997
3267,0.6993403421974851,0.3010076615589607,0.43,-1.217591435072627
3269,0.6906154274575327,0.4654732499117831,0.67,-0.5777669993169522
3271,0.7238900622436779,0.4092683543380271,0.57,-0.8109661756099832
3273,0.5829237891737892,0.2644560964551393,0.45,-1.15200309344505
3277,0.8429125982376756,0.747156425891182,0.89,-0.16812275880832692
3280,0.6223089911355002,0.3551238738738739,0.57,-0.8109661756099832
3282,0.7398648648648649,0.3888888888888888,0.53,-0.9159357352115255
3284,0.9129527794660262,0.6908181626629737,0.76,-0.3959286763311392
3285,0.6547900650502662,0.33445878848063554,0.51,-0.9714308478032291
3286,0.8815027269955623,0.7581583702747645,0.86,-0.2175914350726268
3290,0.6369552058111381,0.3662772916295779,0.58,-0.7858751946471527
3291,0.6541685059114437,0.39752008503211617,0.61,-0.7131188522118385
3295,0.8376837784173304,0.665412438167942,0.79,-0.3400754415976217
3296,0.7935376238103702,0.4988911886457718,0.63,-0.6665762662748083
3299,0.8102527030424943,0.7226407476815725,0.89,-0.16812275880832692
3304,0.6670232306861157,0.3954027051052951,0.59,-0.7612131404128835
3308,0.3790470022986747,0.1721913653920673,0.45,-1.15200309344505
3314,0.7978235924492738,0.5610017258656625,0.7,-0.5145731728297583
3315,0.6321904140604014,0.4455972681737996,0.7,-0.5145731728297583
3316,0.7945566661599269,0.4811255574398593,0.61,-0.7131188522118385
3317,0.7629527559055118,0.5195538057742782,0.68,-0.5563933485243852
3319,0.9157585139318885,0.6371869879726368,0.7,-0.5145731728297583
3321,0.5664114716247417,0.2521437431463139,0.45,-1.15200309344505
3323,0.8310927952252379,0.5470014385901816,0.66,-0.5994620704162712
3328,0.7523529411764706,0.5671529175050302,0.75,-0.4150374992788438
3330,0.6433191064215927,0.2743110075727232,0.43,-1.217591435072627
3331,0.6561899773005063,0.3658541252104699,0.56,-0.8365012677171204
3332,0.8718212176354947,0.5216676451180935,0.6,-0.7369655941662062
3335,0.676464584609104,0.43099767080745344,0.64,-0.6438561897747246
3336,0.5714285714285714,0.23677685950413224,0.41,-1.286304185156641
3338,0.6802142440473034,0.40445199562287626,0.59,-0.7612131404128835
3339,0.464077867596974,0.16585656380087976,0.36,-1.4739311883324124
3341,0.8155706727135299,0.4243320299771912,0.52,-0.9434164716336325
3343,0.8548230150248064,0.4551852391877047,0.53,-0.9159357352115255
3356,0.7687416008878434,0.4392444057453132,0.57,-0.8109661756099832
3362,0.6243790401363514,0.4684543083571672,0.75,-0.4150374992788438
3366,0.7161981476256959,0.3825064929030687,0.53,-0.9159357352115255
3369,0.8623405488983378,0.8752285001458828,1.01,0.014355292977070055
3370,0.7322133129693267,0.4036054421768708,0.55,-0.862496476250065
3372,0.8551320151861822,0.7169547649993204,0.84,-0.2515387669959645
3373,0.7235819735819736,0.4587987428937465,0.63,-0.6665762662748083
3374,0.6625692137320045,0.4385989010989011,0.66,-0.5994620704162712
3375,0.7194025436261461,0.4530301918183597,0.63,-0.6665762662748083
3376,0.4522941736486037,0.21236447793184612,0.47,-1.0892673380970874
3377,0.8976419817449086,0.7635045138375018,0.85,-0.23446525363702297
3379,0.5596744217291028,0.3163944684340372,0.57,-0.8109661756099832
3384,0.4676648841354724,0.18473611073267754,0.4,-1.3219280948873622
3386,0.6182208994708995,0.3695255644709834,0.6,-0.7369655941662062
3388,0.4195964545254349,0.17112403100775198,0.41,-1.286304185156641
3390,0.5381822037414162,0.2950307988669493,0.55,-0.862496476250065
3403,0.5664634224284489,0.1940903267136451,0.34,-1.5563933485243853
3404,0.7513503649635036,0.3944891870064609,0.53,-0.9159357352115255
3408,0.8236093308569634,0.6289321561465899,0.76,-0.3959286763311392
3411,0.8346100759144237,0.5232053709760716,0.63,-0.6665762662748083
3412,0.7352824705765882,0.3872286489574407,0.53,-0.9159357352115255
3415,0.7821168601219752,0.6921899764988795,0.89,-0.16812275880832692
3419,0.7527272727272727,0.33766585654230163,0.45,-1.15200309344505
3420,0.44622464370363535,0.2539919362000675,0.57,-0.8109661756099832
3423,0.5641487475060962,0.2976672167092384,0.53,-0.9159357352115255
3425,0.6151802071429868,0.3916522040958,0.64,-0.6438561897747246
3428,0.8856793508990162,0.5840532051535746,0.66,-0.5994620704162712
3430,0.7039023379168374,0.5986092812179769,0.85,-0.23446525363702297
3431,0.8354557804963494,0.5117534496887061,0.61,-0.7131188522118385
3433,0.6549649835377505,0.2856145925538288,0.44,-1.1844245711374275
3436,0.7535488750436337,0.366013660238683,0.49,-1.0291463456595165
3440,0.8905836272848047,0.6819439696747349,0.77,-0.3770696490798233
3441,0.8927896123750327,0.7326811043566362,0.82,-0.2863041851566411
3444,0.490495157763199,0.19088871561649856,0.39,-1.3584539709124763
3446,0.8350171307235151,0.5299572484127436,0.63,-0.6665762662748083
3449,0.800048440636097,0.5352362599097509,0.67,-0.5777669993169522
3451,0.7270061999052915,0.3733222306268184,0.51,-0.9714308478032291
3456,0.8711168916839711,0.6337204525661788,0.73,-0.4540316308947075
3458,0.8970351927450066,0.7492289988822541,0.84,-0.2515387669959645
3467,0.5535919456480818,0.19300685505313975,0.35,-1.5145731728297585
3479,0.3872499494847444,0.13551467163483932,0.35,-1.5145731728297585
3480,0.8876738224796168,0.6080857356712499,0.69,-0.5353317329965557
3483,0.389549365942029,0.2619902788780429,0.67,-0.5777669993169522
3484,0.9465036140527819,0.8991792929292929,0.95,-0.07400058144377693
3486,0.5980155265302285,0.2072994357395092,0.35,-1.5145731728297585
3488,0.3046808072845725,0.10843440314082636,0.36,-1.4739311883324124
3495,0.8733937115516063,0.5825578837375571,0.67,-0.5777669993169522
3496,0.5618054016966959,0.31575926410649513,0.56,-0.8365012677171204
3505,0.7496623577078911,0.4652122641509434,0.62,-0.6896598793878495
3509,0.6334205020920503,0.4945299114915946,0.78,-0.3584539709124763
3510,0.5866899531206913,0.41897743768914697,0.71,-0.49410907027004275
3512,0.6813932772387739,0.41414909930404603,0.61,-0.7131188522118385
3517,0.7211954711954711,0.4158066446974629,0.58,-0.7858751946471527
3525,0.8136622861393503,0.5994563764370378,0.74,-0.4344028241457749
3527,0.9068183349566006,0.7718082082364273,0.85,-0.23446525363702297
3534,0.7784715641706729,0.4634424487950222,0.6,-0.7369655941662062
3535,0.6967798505566004,0.3493098002634788,0.5,-1.0
3537,0.6904813218390804,0.4570421380554189,0.66,-0.5994620704162712
3538,0.7730225988700565,0.5415864061640066,0.7,-0.5145731728297583
3540,0.7084910855648103,0.35343223512223365,0.5,-1.0
3541,0.8452743652983694,0.5966332536099979,0.71,-0.49410907027004275
3542,0.7934494111504322,0.6999493683273359,0.88,-0.18442457113742744
3546,0.30009615384615385,0.1273299028016009,0.42,-1.2515387669959646
3552,0.8048731838414378,0.6501126126126127,0.81,-0.3040061868900999
3554,0.6316876678372236,0.5536757546251218,0.88,-0.18442457113742744
3557,0.7044044165054804,0.3936443409937821,0.56,-0.8365012677171204
3566,0.4830747989176767,0.32811763914126124,0.68,-0.5563933485243852
3567,0.6302447552447552,0.5775777329401417,0.92,-0.12029423371771177
3569,0.6857923497267759,0.509972602739726,0.74,-0.4344028241457749
3573,0.6108372765509991,0.4016534423101151,0.66,-0.5994620704162712
3574,0.5637751004016065,0.38558836996337,0.68,-0.5563933485243852
3576,0.8310694387997021,0.4769941985269625,0.57,-0.8109661756099832
3577,0.6331960883947074,0.3316721603097368,0.52,-0.9434164716336325
3580,0.7439539627039626,0.5754841549295775,0.77,-0.3770696490798233
3587,0.8510606353430115,0.7738852806697216,0.91,-0.13606154957602837
3590,0.9167884990253412,0.8183558544162203,0.89,-0.16812275880832692
3591,0.5842188448132312,0.3506451761032281,0.6,-0.7369655941662062
3595,0.4126629206774928,0.14784990525466296,0.36,-1.4739311883324124
3597,0.4754784688995216,0.21714361420243766,0.46,-1.1202942337177118
3600,0.7132505744600992,0.4552938337602554,0.64,-0.6438561897747246
3601,0.8155729559998409,0.4129081031213162,0.51,-0.9714308478032291
3603,0.8198930786442612,0.5287397368800115,0.64,-0.6438561897747246
3607,0.6901552287581699,0.5035019554714859,0.73,-0.4540316308947075
3610,0.7280106637249495,0.3803666964806067,0.52,-0.9434164716336325
3614,0.7467001494271958,0.5223102483099537,0.7,-0.5145731728297583
3617,0.8383142904367029,0.5882984529858937,0.7,-0.5145731728297583
3620,0.5500105033887249,0.2437794486215539,0.44,-1.1844245711374275
3622,0.747024639702464,0.4592789290447869,0.61,-0.7131188522118385
3625,0.4849575296407716,0.20654333891035934,0.43,-1.217591435072627
3628,0.7119133488909317,0.479559748427673,0.67,-0.5777669993169522
3632,0.8779448621553885,0.7221710660937181,0.82,-0.2863041851566411
3634,0.5500997907353313,0.5044658261446583,0.92,-0.12029423371771177
3637,0.8144559019411228,0.5613679155345823,0.69,-0.5353317329965557
3642,0.35299348527905045,0.16517417657082462,0.47,-1.0892673380970874
3647,0.7026194144838213,0.4725451559934319,0.67,-0.5777669993169522
3650,0.6118943785823325,0.3330710748251555,0.54,-0.888968687611256
3651,0.4983645691556348,0.2573612985323517,0.52,-0.9434164716336325
3653,0.8975775016123118,0.5632632623009778,0.63,-0.6665762662748083
3656,0.8209196076787659,0.6631042942144848,0.81,-0.3040061868900999
3657,0.7957296214750407,0.6683878841651831,0.84,-0.2515387669959645
3658,0.6498842862448987,0.4204999959923373,0.65,-0.6214883767462702
3659,0.7899554675903018,0.473442992251374,0.6,-0.7369655941662062
3661,0.7296224489795918,0.3322651647569107,0.46,-1.1202942337177118
3666,0.8889529113058219,0.6640731823316093,0.75,-0.4150374992788438
3668,0.839871906351388,0.6562347687707617,0.78,-0.3584539709124763
3669,0.9277418907172076,0.7502852434077079,0.81,-0.3040061868900999
3671,0.6980059199252221,0.5,0.72,-0.47393118833241243
3674,0.8419188130365924,0.5821143249164582,0.69,-0.5353317329965557
3682,0.6981858446015311,0.4879191990449317,0.7,-0.5145731728297583
3685,0.7399256382130308,0.4959126982336523,0.67,-0.5777669993169522
3688,0.5039219843120628,0.22685185185185186,0.45,-1.15200309344505
3690,0.6424807617060128,0.3877281597979566,0.6,-0.7369655941662062
3691,0.8765896603667258,0.6582275740659285,0.75,-0.4150374992788438
3696,0.8687678975330828,0.7182900188510847,0.83,-0.2688167584278
3698,0.8614087075450194,0.5988142292490118,0.7,-0.5145731728297583
3699,0.5865686554381959,0.2202766798418972,0.38,-1.3959286763311392
3700,0.37988194786030505,0.2826086956521739,0.74,-0.4344028241457749
3701,0.7056667327125026,0.5036427732079906,0.71,-0.49410907027004275
3702,0.5960375799225783,0.2194990788485092,0.37,-1.434402824145775
3703,0.8247427017022352,0.4846491228070176,0.59,-0.7612131404128835
3705,0.7226616616122702,0.5932518282028604,0.82,-0.2863041851566411
3707,0.7481089620834929,0.6828003642401843,0.91,-0.13606154957602837
3708,0.7731764705882354,0.4208502683641823,0.54,-0.888968687611256
3712,0.3849887836490529,0.2567144250312161,0.67,-0.5777669993169522
3713,0.8668368455527483,0.6692277624279809,0.77,-0.3770696490798233
3714,0.4737641242937853,0.3845141975868638,0.81,-0.3040061868900999
3716,0.6230333341682879,0.32456071686064475,0.52,-0.9434164716336325
3723,0.7984660966574916,0.5487033664758859,0.69,-0.5353317329965557
3730,0.6975655923024344,0.4498001495284104,0.64,-0.6438561897747246
3731,0.7246390577507599,0.5934703546790707,0.82,-0.2863041851566411
3732,0.8062015503875969,0.5153173917218862,0.64,-0.6438561897747246
3733,0.5713839425179632,0.2111341191462249,0.37,-1.434402824145775
3739,0.9299569762558252,0.8348305014971682,0.9,-0.15200309344504997
3741,0.5974297668858338,0.4360417145141672,0.73,-0.4540316308947075
3743,0.8349683439952515,0.4950604445599896,0.59,-0.7612131404128835
3744,0.4094167805917928,0.1805028989027468,0.44,-1.1844245711374275
3747,0.6786779465100087,0.4039894619989271,0.6,-0.7369655941662062
3748,0.39213688359127175,0.3116702667642561,0.79,-0.3400754415976217
3750,0.6624577417173767,0.4329670329670329,0.65,-0.6214883767462702
3752,0.7626187656033697,0.46959150031992597,0.62,-0.6896598793878495
3758,0.6975721993018089,0.4696388473053892,0.67,-0.5777669993169522
3759,0.8967097315172994,0.6961300309597523,0.78,-0.3584539709124763
3764,0.7218007527640555,0.4777777777777778,0.66,-0.5994620704162712
3768,0.3077152035921803,0.1155668956429868,0.38,-1.3959286763311392
3769,0.4921506715255528,0.19545341805882954,0.4,-1.3219280948873622
3774,0.6912426658306087,0.4788995726495726,0.69,-0.5353317329965557
3777,0.4750907204228702,0.21356762151543607,0.45,-1.15200309344505
3788,0.6559661361819635,0.44973776223776224,0.69,-0.5353317329965557
3790,0.8726783968719453,0.5452067617421947,0.62,-0.6896598793878495
3791,0.5175055251983851,0.4112388250319285,0.79,-0.3400754415976217
3793,0.6507477277531177,0.3920238095238095,0.6,-0.7369655941662062
3795,0.6435897435897435,0.4729166666666666,0.73,-0.4540316308947075
3798,0.7523849372384936,0.3941727053140097,0.52,-0.9434164716336325
3799,0.6480016586392778,0.3245122850226946,0.5,-1.0
3801,0.6659589258759038,0.5919800091332857,0.89,-0.16812275880832692
3803,0.4140064714319597,0.2691490832938201,0.65,-0.6214883767462702
3805,0.6643319527997249,0.3904320348104487,0.59,-0.7612131404128835
3817,0.6030060962791676,0.235468654899574,0.39,-1.3584539709124763
3830,0.7864153655712175,0.6661206661206661,0.85,-0.23446525363702297
3840,0.7706739339092281,0.5932456860500522,0.77,-0.3770696490798233
3841,0.8771237028898949,0.6041749564110171,0.69,-0.5353317329965557
3842,0.7519565463072837,0.6073805689747719,0.81,-0.3040061868900999
3843,0.8009785293442122,0.534769437063892,0.67,-0.5777669993169522
3846,0.8143257302921167,0.5132144940215806,0.63,-0.6665762662748083
3847,0.7186726197749256,0.506770997220474,0.71,-0.49410907027004275
3849,0.7186942070410182,0.4581228473019518,0.64,-0.6438561897747246
3850,0.6334435296735433,0.2756886736679886,0.44,-1.1844245711374275
3857,0.7488715919467757,0.513072475000568,0.69,-0.5353317329965557
3860,0.6706048731101034,0.3504151838671412,0.52,-0.9434164716336325
3861,0.8566595330007771,0.5073059103505255,0.59,-0.7612131404128835
3862,0.768902658045977,0.5721150666813621,0.74,-0.4344028241457749
3869,0.7063619930149705,0.4553430436646938,0.64,-0.6438561897747246
3872,0.8317125782892438,0.6602736750065443,0.79,-0.3400754415976217
3873,0.6191663085517835,0.2206548812344329,0.36,-1.4739311883324124
3875,0.7729341098524656,0.5569715255464046,0.72,-0.47393118833241243
3876,0.8672185583253853,0.7049911548406613,0.81,-0.3040061868900999
3877,0.6813171283210853,0.5084983914835268,0.75,-0.4150374992788438
3883,0.634642300453909,0.4009460795844595,0.63,-0.6665762662748083
3886,0.5830254498155698,0.3185841839211567,0.55,-0.862496476250065
3890,0.7985856377413446,0.5823640773624599,0.73,-0.4540316308947075
3892,0.7707542579075426,0.3650349724012978,0.47,-1.0892673380970874
3894,0.876656120615577,0.5889074147681255,0.67,-0.5777669993169522
3897,0.6470588235294118,0.29231206480034105,0.45,-1.15200309344505
3898,0.5624070472800488,0.3456731354321716,0.61,-0.7131188522118385
3903,0.4259466590601155,0.17161764059270987,0.4,-1.3219280948873622
3904,0.8724101013917753,0.6944306163681766,0.8,-0.3219280948873623
3911,0.70629612893289,0.35924772742381306,0.51,-0.9714308478032291
3915,0.8076731005969386,0.8605953974353442,1.07,0.09761079662642234
3919,0.5405617060813686,0.3595377735918716,0.67,-0.5777669993169522
3921,0.590144743584521,0.31755877145643385,0.54,-0.888968687611256
3930,0.5901589551483244,0.2549617566701745,0.43,-1.217591435072627
3933,0.7274532017762778,0.37306860610621007,0.51,-0.9714308478032291
3935,0.9248202483309521,0.6297506633836151,0.68,-0.5563933485243852
3936,0.477637919820246,0.2558338984403048,0.54,-0.888968687611256
3938,0.7950319156985342,0.5892240656946539,0.74,-0.4344028241457749
3939,0.5833080860427662,0.4195424458582353,0.72,-0.47393118833241243
